Balayage;Temps;Temps;S304;S 305
5554;30/01/2023 11:56;30/01/2023 11:56;39,645;40,008
5555;30/01/2023 11:56;30/01/2023 11:56;39,642;40,014
5556;30/01/2023 11:56;30/01/2023 11:56;39,648;40,014
5557;30/01/2023 11:56;30/01/2023 11:56;39,645;40,014
5558;30/01/2023 11:56;30/01/2023 11:56;39,645;40,014
5559;30/01/2023 11:56;30/01/2023 11:56;39,648;40,017
5560;30/01/2023 11:56;30/01/2023 11:56;39,642;40,014
5561;30/01/2023 11:56;30/01/2023 11:56;39,642;40,017
5562;30/01/2023 11:56;30/01/2023 11:56;39,639;40,014
5563;30/01/2023 11:56;30/01/2023 11:56;39,642;40,008
5564;30/01/2023 11:57;30/01/2023 11:57;39,645;40,014
5565;30/01/2023 11:57;30/01/2023 11:57;39,648;40,019
5566;30/01/2023 11:57;30/01/2023 11:57;39,645;40,022
5567;30/01/2023 11:57;30/01/2023 11:57;39,639;40,025
5568;30/01/2023 11:57;30/01/2023 11:57;39,645;40,017
5569;30/01/2023 11:57;30/01/2023 11:57;39,642;40,008
5570;30/01/2023 11:57;30/01/2023 11:57;39,642;40,017
5571;30/01/2023 11:57;30/01/2023 11:57;39,642;40,017
5572;30/01/2023 11:57;30/01/2023 11:57;39,645;40,019
5573;30/01/2023 11:57;30/01/2023 11:57;39,639;40,011
5574;30/01/2023 11:57;30/01/2023 11:57;39,637;40,008
5575;30/01/2023 11:57;30/01/2023 11:57;39,639;40,008
5576;30/01/2023 11:58;30/01/2023 11:58;39,639;40,011
5577;30/01/2023 11:58;30/01/2023 11:58;39,637;40,014
5578;30/01/2023 11:58;30/01/2023 11:58;39,637;40,011
5579;30/01/2023 11:58;30/01/2023 11:58;39,639;40,011
5580;30/01/2023 11:58;30/01/2023 11:58;39,642;40,019
5581;30/01/2023 11:58;30/01/2023 11:58;39,639;40,003
5582;30/01/2023 11:58;30/01/2023 11:58;39,642;40,017
5583;30/01/2023 11:58;30/01/2023 11:58;39,639;40,014
5584;30/01/2023 11:58;30/01/2023 11:58;39,637;40
5585;30/01/2023 11:58;30/01/2023 11:58;39,645;40
5586;30/01/2023 11:58;30/01/2023 11:58;39,642;40,003
5587;30/01/2023 11:58;30/01/2023 11:58;39,642;40,008
5588;30/01/2023 11:59;30/01/2023 11:59;39,639;40,003
5589;30/01/2023 11:59;30/01/2023 11:59;39,639;40,011
5590;30/01/2023 11:59;30/01/2023 11:59;39,642;40,008
5591;30/01/2023 11:59;30/01/2023 11:59;39,637;40,014
5592;30/01/2023 11:59;30/01/2023 11:59;39,637;40,011
5593;30/01/2023 11:59;30/01/2023 11:59;39,642;39,995
5594;30/01/2023 11:59;30/01/2023 11:59;39,639;40,003
5595;30/01/2023 11:59;30/01/2023 11:59;39,642;40,008
5596;30/01/2023 11:59;30/01/2023 11:59;39,645;40,011
5597;30/01/2023 11:59;30/01/2023 11:59;39,642;40,014
5598;30/01/2023 11:59;30/01/2023 11:59;39,639;40,014
5599;30/01/2023 11:59;30/01/2023 11:59;39,639;40,011
5600;30/01/2023 12:00;30/01/2023 12:00;39,639;40,003
5601;30/01/2023 12:00;30/01/2023 12:00;39,642;40,011
5602;30/01/2023 12:00;30/01/2023 12:00;39,642;40,006
5603;30/01/2023 12:00;30/01/2023 12:00;39,645;40,008
5604;30/01/2023 12:00;30/01/2023 12:00;39,645;40,003
5605;30/01/2023 12:00;30/01/2023 12:00;39,639;40,011
5606;30/01/2023 12:00;30/01/2023 12:00;39,642;40,011
5607;30/01/2023 12:00;30/01/2023 12:00;39,642;40,008
5608;30/01/2023 12:00;30/01/2023 12:00;39,642;40,011
5609;30/01/2023 12:00;30/01/2023 12:00;39,642;40,011
5610;30/01/2023 12:00;30/01/2023 12:00;39,645;40,011
5611;30/01/2023 12:00;30/01/2023 12:00;39,639;40,019
5612;30/01/2023 12:01;30/01/2023 12:01;39,648;40,006
5613;30/01/2023 12:01;30/01/2023 12:01;39,648;40,008
5614;30/01/2023 12:01;30/01/2023 12:01;39,645;40,008
5615;30/01/2023 12:01;30/01/2023 12:01;39,642;40,008
5616;30/01/2023 12:01;30/01/2023 12:01;39,645;40,014
5617;30/01/2023 12:01;30/01/2023 12:01;39,642;40,008
5618;30/01/2023 12:01;30/01/2023 12:01;39,645;40,017
5619;30/01/2023 12:01;30/01/2023 12:01;39,645;40,008
5620;30/01/2023 12:01;30/01/2023 12:01;39,648;40,011
5621;30/01/2023 12:01;30/01/2023 12:01;39,642;40,003
5622;30/01/2023 12:01;30/01/2023 12:01;39,648;40,008
5623;30/01/2023 12:01;30/01/2023 12:01;39,648;40,008
5624;30/01/2023 12:02;30/01/2023 12:02;39,645;40,014
5625;30/01/2023 12:02;30/01/2023 12:02;39,648;40,008
5626;30/01/2023 12:02;30/01/2023 12:02;39,645;40,011
5627;30/01/2023 12:02;30/01/2023 12:02;39,645;40,003
5628;30/01/2023 12:02;30/01/2023 12:02;39,642;40,008
5629;30/01/2023 12:02;30/01/2023 12:02;39,639;40,006
5630;30/01/2023 12:02;30/01/2023 12:02;39,642;40,008
5631;30/01/2023 12:02;30/01/2023 12:02;39,637;40,011
5632;30/01/2023 12:02;30/01/2023 12:02;39,642;40,008
5633;30/01/2023 12:02;30/01/2023 12:02;39,645;40,008
5634;30/01/2023 12:02;30/01/2023 12:02;39,642;40,008
5635;30/01/2023 12:03;30/01/2023 12:03;39,645;40
5636;30/01/2023 12:02;30/01/2023 12:02;39,642;40,006
5637;30/01/2023 12:03;30/01/2023 12:03;39,639;40,011
5638;30/01/2023 12:03;30/01/2023 12:03;39,645;40,014
5639;30/01/2023 12:03;30/01/2023 12:03;39,639;40,011
5640;30/01/2023 12:03;30/01/2023 12:03;39,645;40,017
5641;30/01/2023 12:03;30/01/2023 12:03;39,645;40,014
5642;30/01/2023 12:03;30/01/2023 12:03;39,639;40
5643;30/01/2023 12:03;30/01/2023 12:03;39,645;40,006
5644;30/01/2023 12:03;30/01/2023 12:03;39,645;40,003
5645;30/01/2023 12:03;30/01/2023 12:03;39,642;40,006
5646;30/01/2023 12:03;30/01/2023 12:03;39,642;40,006
5647;30/01/2023 12:04;30/01/2023 12:04;39,645;40
5648;30/01/2023 12:03;30/01/2023 12:03;39,642;40,008
5649;30/01/2023 12:04;30/01/2023 12:04;39,642;40,011
5650;30/01/2023 12:04;30/01/2023 12:04;39,648;40,006
5651;30/01/2023 12:04;30/01/2023 12:04;39,648;40,008
5652;30/01/2023 12:04;30/01/2023 12:04;39,642;40,008
5653;30/01/2023 12:04;30/01/2023 12:04;39,645;40,006
5654;30/01/2023 12:04;30/01/2023 12:04;39,642;40,008
5655;30/01/2023 12:04;30/01/2023 12:04;39,639;40,011
5656;30/01/2023 12:04;30/01/2023 12:04;39,642;40,014
5657;30/01/2023 12:04;30/01/2023 12:04;39,642;40,008
5658;30/01/2023 12:04;30/01/2023 12:04;39,639;40,008
5659;30/01/2023 12:05;30/01/2023 12:05;39,642;40,003
5660;30/01/2023 12:04;30/01/2023 12:04;39,642;40,003
5661;30/01/2023 12:05;30/01/2023 12:05;39,645;40,006
5662;30/01/2023 12:05;30/01/2023 12:05;39,639;40,008
5663;30/01/2023 12:05;30/01/2023 12:05;39,639;40,014
5664;30/01/2023 12:05;30/01/2023 12:05;39,642;40
5665;30/01/2023 12:05;30/01/2023 12:05;39,637;40,008
5666;30/01/2023 12:05;30/01/2023 12:05;39,639;40,006
5667;30/01/2023 12:05;30/01/2023 12:05;39,639;40,011
5668;30/01/2023 12:05;30/01/2023 12:05;39,642;40,017
5669;30/01/2023 12:05;30/01/2023 12:05;39,639;40,006
5670;30/01/2023 12:05;30/01/2023 12:05;39,642;40,006
5671;30/01/2023 12:06;30/01/2023 12:06;39,642;40,003
5672;30/01/2023 12:05;30/01/2023 12:05;39,639;40,006
5673;30/01/2023 12:06;30/01/2023 12:06;39,642;40,008
5674;30/01/2023 12:06;30/01/2023 12:06;39,637;40,011
5675;30/01/2023 12:06;30/01/2023 12:06;39,637;40,008
5676;30/01/2023 12:06;30/01/2023 12:06;39,637;40,011
5677;30/01/2023 12:06;30/01/2023 12:06;39,639;40,006
5678;30/01/2023 12:06;30/01/2023 12:06;39,637;40,006
5679;30/01/2023 12:06;30/01/2023 12:06;39,634;40
5680;30/01/2023 12:06;30/01/2023 12:06;39,639;40,011
5681;30/01/2023 12:06;30/01/2023 12:06;39,639;40,003
5682;30/01/2023 12:06;30/01/2023 12:06;39,639;40
5683;30/01/2023 12:07;30/01/2023 12:07;39,639;40
5684;30/01/2023 12:06;30/01/2023 12:06;39,642;40,008
5685;30/01/2023 12:07;30/01/2023 12:07;39,637;40,011
5686;30/01/2023 12:07;30/01/2023 12:07;39,639;40,003
5687;30/01/2023 12:07;30/01/2023 12:07;39,642;40,014
5688;30/01/2023 12:07;30/01/2023 12:07;39,639;40,014
5689;30/01/2023 12:07;30/01/2023 12:07;39,639;40,008
5690;30/01/2023 12:07;30/01/2023 12:07;39,645;40,003
5691;30/01/2023 12:07;30/01/2023 12:07;39,642;40,006
5692;30/01/2023 12:07;30/01/2023 12:07;39,642;40,011
5693;30/01/2023 12:07;30/01/2023 12:07;39,642;40,019
5694;30/01/2023 12:07;30/01/2023 12:07;39,645;40,006
5695;30/01/2023 12:08;30/01/2023 12:08;39,642;40,006
5696;30/01/2023 12:07;30/01/2023 12:07;39,645;40,008
5697;30/01/2023 12:08;30/01/2023 12:08;39,637;40,006
5698;30/01/2023 12:08;30/01/2023 12:08;39,642;40,014
5699;30/01/2023 12:08;30/01/2023 12:08;39,642;40,006
5700;30/01/2023 12:08;30/01/2023 12:08;39,642;40,006
5701;30/01/2023 12:08;30/01/2023 12:08;39,642;40,008
5702;30/01/2023 12:08;30/01/2023 12:08;39,642;40,008
5703;30/01/2023 12:08;30/01/2023 12:08;39,642;40,014
5704;30/01/2023 12:08;30/01/2023 12:08;39,642;40,011
5705;30/01/2023 12:08;30/01/2023 12:08;39,645;40,017
5706;30/01/2023 12:08;30/01/2023 12:08;39,639;40,008
5707;30/01/2023 12:09;30/01/2023 12:09;39,642;40,006
5708;30/01/2023 12:08;30/01/2023 12:08;39,645;40,011
5709;30/01/2023 12:09;30/01/2023 12:09;39,642;40,006
5710;30/01/2023 12:09;30/01/2023 12:09;39,642;40,008
5711;30/01/2023 12:09;30/01/2023 12:09;39,645;40,008
5712;30/01/2023 12:09;30/01/2023 12:09;39,642;40,014
5713;30/01/2023 12:09;30/01/2023 12:09;39,639;40,011
5714;30/01/2023 12:09;30/01/2023 12:09;39,642;40,011
5715;30/01/2023 12:09;30/01/2023 12:09;39,642;40,014
5716;30/01/2023 12:09;30/01/2023 12:09;39,639;40,014
5717;30/01/2023 12:09;30/01/2023 12:09;39,639;40,011
5718;30/01/2023 12:09;30/01/2023 12:09;39,637;40,003
5719;30/01/2023 12:10;30/01/2023 12:10;39,642;40,011
5720;30/01/2023 12:09;30/01/2023 12:09;39,637;40,014
5721;30/01/2023 12:10;30/01/2023 12:10;39,639;40
5722;30/01/2023 12:10;30/01/2023 12:10;39,642;40,003
5723;30/01/2023 12:10;30/01/2023 12:10;39,639;40,011
5724;30/01/2023 12:10;30/01/2023 12:10;39,639;40,011
5725;30/01/2023 12:10;30/01/2023 12:10;39,637;40,006
5726;30/01/2023 12:10;30/01/2023 12:10;39,639;40,006
5727;30/01/2023 12:10;30/01/2023 12:10;39,637;40,006
5728;30/01/2023 12:10;30/01/2023 12:10;39,639;40
5729;30/01/2023 12:10;30/01/2023 12:10;39,639;40,003
5730;30/01/2023 12:10;30/01/2023 12:10;39,639;40,008
5731;30/01/2023 12:11;30/01/2023 12:11;39,639;40,006
5732;30/01/2023 12:10;30/01/2023 12:10;39,634;40,003
5733;30/01/2023 12:11;30/01/2023 12:11;39,639;40
5734;30/01/2023 12:11;30/01/2023 12:11;39,637;39,997
5735;30/01/2023 12:11;30/01/2023 12:11;39,639;40,003
5736;30/01/2023 12:11;30/01/2023 12:11;39,639;40,006
5737;30/01/2023 12:11;30/01/2023 12:11;39,637;40,011
5738;30/01/2023 12:11;30/01/2023 12:11;39,637;40,006
5739;30/01/2023 12:11;30/01/2023 12:11;39,642;40,006
5740;30/01/2023 12:11;30/01/2023 12:11;39,642;40,006
5741;30/01/2023 12:11;30/01/2023 12:11;39,639;40,003
5742;30/01/2023 12:11;30/01/2023 12:11;39,642;40,006
5743;30/01/2023 12:12;30/01/2023 12:12;39,642;40
5744;30/01/2023 12:11;30/01/2023 12:11;39,642;40,003
5745;30/01/2023 12:12;30/01/2023 12:12;39,639;40,006
5746;30/01/2023 12:12;30/01/2023 12:12;39,639;40,003
5747;30/01/2023 12:12;30/01/2023 12:12;39,639;40,003
5748;30/01/2023 12:12;30/01/2023 12:12;39,642;40,003
5749;30/01/2023 12:12;30/01/2023 12:12;39,642;40
5750;30/01/2023 12:12;30/01/2023 12:12;39,642;40,006
5751;30/01/2023 12:12;30/01/2023 12:12;39,639;40,006
5752;30/01/2023 12:12;30/01/2023 12:12;39,642;40
5753;30/01/2023 12:12;30/01/2023 12:12;39,639;40
5754;30/01/2023 12:12;30/01/2023 12:12;39,642;40,008
5755;30/01/2023 12:13;30/01/2023 12:13;39,637;40,003
5756;30/01/2023 12:12;30/01/2023 12:12;39,642;40
5757;30/01/2023 12:13;30/01/2023 12:13;39,642;40,011
5758;30/01/2023 12:13;30/01/2023 12:13;39,637;40,006
5759;30/01/2023 12:13;30/01/2023 12:13;39,637;40
5760;30/01/2023 12:13;30/01/2023 12:13;39,639;40,006
5761;30/01/2023 12:13;30/01/2023 12:13;39,639;40,006
5762;30/01/2023 12:13;30/01/2023 12:13;39,639;40,006
5763;30/01/2023 12:13;30/01/2023 12:13;39,637;40,003
5764;30/01/2023 12:13;30/01/2023 12:13;39,639;40,008
5765;30/01/2023 12:13;30/01/2023 12:13;39,637;40,006
5766;30/01/2023 12:13;30/01/2023 12:13;39,639;40,008
5767;30/01/2023 12:14;30/01/2023 12:14;39,642;40,006
5768;30/01/2023 12:13;30/01/2023 12:13;39,639;40,008
5769;30/01/2023 12:14;30/01/2023 12:14;39,639;40,014
5770;30/01/2023 12:14;30/01/2023 12:14;39,637;39,992
5771;30/01/2023 12:14;30/01/2023 12:14;39,642;39,995
5772;30/01/2023 12:14;30/01/2023 12:14;39,637;40,006
5773;30/01/2023 12:14;30/01/2023 12:14;39,642;40,003
5774;30/01/2023 12:14;30/01/2023 12:14;39,639;40
5775;30/01/2023 12:14;30/01/2023 12:14;39,637;40,008
5776;30/01/2023 12:14;30/01/2023 12:14;39,642;40,006
5777;30/01/2023 12:14;30/01/2023 12:14;39,637;40,011
5778;30/01/2023 12:14;30/01/2023 12:14;39,642;40,006
5779;30/01/2023 12:15;30/01/2023 12:15;39,642;40,006
5780;30/01/2023 12:14;30/01/2023 12:14;39,639;40,011
5781;30/01/2023 12:15;30/01/2023 12:15;39,642;40,008
5782;30/01/2023 12:15;30/01/2023 12:15;39,642;40,003
5783;30/01/2023 12:15;30/01/2023 12:15;39,637;40,008
5784;30/01/2023 12:15;30/01/2023 12:15;39,637;40,008
5785;30/01/2023 12:15;30/01/2023 12:15;39,642;40,008
5786;30/01/2023 12:15;30/01/2023 12:15;39,645;40,008
5787;30/01/2023 12:15;30/01/2023 12:15;39,642;40,006
5788;30/01/2023 12:15;30/01/2023 12:15;39,642;40,003
5789;30/01/2023 12:15;30/01/2023 12:15;39,645;40,003
5790;30/01/2023 12:15;30/01/2023 12:15;39,642;40,003
5791;30/01/2023 12:16;30/01/2023 12:16;39,642;40,006
5792;30/01/2023 12:15;30/01/2023 12:15;39,645;40,008
5793;30/01/2023 12:16;30/01/2023 12:16;39,648;40,011
5794;30/01/2023 12:16;30/01/2023 12:16;39,65;40,006
5795;30/01/2023 12:16;30/01/2023 12:16;39,642;40
5796;30/01/2023 12:16;30/01/2023 12:16;39,645;40,006
5797;30/01/2023 12:16;30/01/2023 12:16;39,645;40
5798;30/01/2023 12:16;30/01/2023 12:16;39,645;40,011
5799;30/01/2023 12:16;30/01/2023 12:16;39,645;40,006
5800;30/01/2023 12:16;30/01/2023 12:16;39,645;40,014
5801;30/01/2023 12:16;30/01/2023 12:16;39,645;40,006
5802;30/01/2023 12:16;30/01/2023 12:16;39,645;40,008
5803;30/01/2023 12:17;30/01/2023 12:17;39,645;40,014
5804;30/01/2023 12:16;30/01/2023 12:16;39,642;40,008
5805;30/01/2023 12:17;30/01/2023 12:17;39,65;40,008
5806;30/01/2023 12:17;30/01/2023 12:17;39,645;40,008
5807;30/01/2023 12:17;30/01/2023 12:17;39,645;40,006
5808;30/01/2023 12:17;30/01/2023 12:17;39,648;40,003
5809;30/01/2023 12:17;30/01/2023 12:17;39,645;40,008
5810;30/01/2023 12:17;30/01/2023 12:17;39,642;40,008
5811;30/01/2023 12:17;30/01/2023 12:17;39,648;40,006
5812;30/01/2023 12:17;30/01/2023 12:17;39,645;40,006
5813;30/01/2023 12:17;30/01/2023 12:17;39,642;40,008
5814;30/01/2023 12:17;30/01/2023 12:17;39,645;40,014
5815;30/01/2023 12:18;30/01/2023 12:18;39,648;40,003
5816;30/01/2023 12:17;30/01/2023 12:17;39,645;40,006
5817;30/01/2023 12:18;30/01/2023 12:18;39,645;40,008
5818;30/01/2023 12:18;30/01/2023 12:18;39,645;40,006
5819;30/01/2023 12:18;30/01/2023 12:18;39,645;40
5820;30/01/2023 12:18;30/01/2023 12:18;39,642;40,003
5821;30/01/2023 12:18;30/01/2023 12:18;39,645;40,006
5822;30/01/2023 12:18;30/01/2023 12:18;39,65;40,008
5823;30/01/2023 12:18;30/01/2023 12:18;39,642;40,011
5824;30/01/2023 12:18;30/01/2023 12:18;39,645;40,006
5825;30/01/2023 12:18;30/01/2023 12:18;39,642;40,003
5826;30/01/2023 12:18;30/01/2023 12:18;39,645;40,008
5827;30/01/2023 12:19;30/01/2023 12:19;39,642;40,006
5828;30/01/2023 12:18;30/01/2023 12:18;39,645;40,008
5829;30/01/2023 12:19;30/01/2023 12:19;39,642;40,011
5830;30/01/2023 12:19;30/01/2023 12:19;39,645;40,006
5831;30/01/2023 12:19;30/01/2023 12:19;39,639;40,008
5832;30/01/2023 12:19;30/01/2023 12:19;39,642;40,014
5833;30/01/2023 12:19;30/01/2023 12:19;39,639;40,003
5834;30/01/2023 12:19;30/01/2023 12:19;39,645;40
5835;30/01/2023 12:19;30/01/2023 12:19;39,648;40,006
5836;30/01/2023 12:19;30/01/2023 12:19;39,645;40,006
5837;30/01/2023 12:19;30/01/2023 12:19;39,645;40,011
5838;30/01/2023 12:19;30/01/2023 12:19;39,642;40,006
5839;30/01/2023 12:20;30/01/2023 12:20;39,645;40,006
5840;30/01/2023 12:19;30/01/2023 12:19;39,642;40,003
5841;30/01/2023 12:20;30/01/2023 12:20;39,645;40,011
5842;30/01/2023 12:20;30/01/2023 12:20;39,642;40,006
5843;30/01/2023 12:20;30/01/2023 12:20;39,645;40,006
5844;30/01/2023 12:20;30/01/2023 12:20;39,645;40,006
5845;30/01/2023 12:20;30/01/2023 12:20;39,642;40,006
5846;30/01/2023 12:20;30/01/2023 12:20;39,642;40,006
5847;30/01/2023 12:20;30/01/2023 12:20;39,645;40,011
5848;30/01/2023 12:20;30/01/2023 12:20;39,642;40,006
5849;30/01/2023 12:20;30/01/2023 12:20;39,642;40,014
5850;30/01/2023 12:20;30/01/2023 12:20;39,642;40,011
5851;30/01/2023 12:21;30/01/2023 12:21;39,642;40,008
5852;30/01/2023 12:20;30/01/2023 12:20;39,645;40,011
5853;30/01/2023 12:21;30/01/2023 12:21;39,639;40,011
5854;30/01/2023 12:21;30/01/2023 12:21;39,645;40,006
5855;30/01/2023 12:21;30/01/2023 12:21;39,645;40,011
5856;30/01/2023 12:21;30/01/2023 12:21;39,648;40,003
5857;30/01/2023 12:21;30/01/2023 12:21;39,639;40,014
5858;30/01/2023 12:21;30/01/2023 12:21;39,642;40
5859;30/01/2023 12:21;30/01/2023 12:21;39,642;40,003
5860;30/01/2023 12:21;30/01/2023 12:21;39,642;40,011
5861;30/01/2023 12:21;30/01/2023 12:21;39,639;39,997
5862;30/01/2023 12:21;30/01/2023 12:21;39,637;40,003
5863;30/01/2023 12:22;30/01/2023 12:22;39,639;40,008
5864;30/01/2023 12:21;30/01/2023 12:21;39,642;40,003
5865;30/01/2023 12:22;30/01/2023 12:22;39,639;40,006
5866;30/01/2023 12:22;30/01/2023 12:22;39,637;40,003
5867;30/01/2023 12:22;30/01/2023 12:22;39,637;40
5868;30/01/2023 12:22;30/01/2023 12:22;39,642;40
5869;30/01/2023 12:22;30/01/2023 12:22;39,639;40,006
5870;30/01/2023 12:22;30/01/2023 12:22;39,642;40
5871;30/01/2023 12:22;30/01/2023 12:22;39,637;40
5872;30/01/2023 12:22;30/01/2023 12:22;39,642;39,995
5873;30/01/2023 12:22;30/01/2023 12:22;39,637;40,003
5874;30/01/2023 12:22;30/01/2023 12:22;39,642;40,003
5875;30/01/2023 12:23;30/01/2023 12:23;39,639;40
5876;30/01/2023 12:22;30/01/2023 12:22;39,637;40,008
5877;30/01/2023 12:23;30/01/2023 12:23;39,645;40
5878;30/01/2023 12:23;30/01/2023 12:23;39,637;40,008
5879;30/01/2023 12:23;30/01/2023 12:23;39,639;40,003
5880;30/01/2023 12:23;30/01/2023 12:23;39,639;40,003
5881;30/01/2023 12:23;30/01/2023 12:23;39,639;40
5882;30/01/2023 12:23;30/01/2023 12:23;39,639;40,008
5883;30/01/2023 12:23;30/01/2023 12:23;39,639;40
5884;30/01/2023 12:23;30/01/2023 12:23;39,637;40,008
5885;30/01/2023 12:23;30/01/2023 12:23;39,645;40,006
5886;30/01/2023 12:23;30/01/2023 12:23;39,642;40,006
5887;30/01/2023 12:24;30/01/2023 12:24;39,642;40,003
5888;30/01/2023 12:23;30/01/2023 12:23;39,648;40,008
5889;30/01/2023 12:24;30/01/2023 12:24;39,642;39,997
5890;30/01/2023 12:24;30/01/2023 12:24;39,645;40
5891;30/01/2023 12:24;30/01/2023 12:24;39,642;40,008
5892;30/01/2023 12:24;30/01/2023 12:24;39,642;40
5893;30/01/2023 12:24;30/01/2023 12:24;39,639;40
5894;30/01/2023 12:24;30/01/2023 12:24;39,639;40
5895;30/01/2023 12:24;30/01/2023 12:24;39,642;40,006
5896;30/01/2023 12:24;30/01/2023 12:24;39,639;40
5897;30/01/2023 12:24;30/01/2023 12:24;39,645;40
5898;30/01/2023 12:24;30/01/2023 12:24;39,642;40,003
5899;30/01/2023 12:25;30/01/2023 12:25;39,639;40,003
5900;30/01/2023 12:24;30/01/2023 12:24;39,642;40,008
5901;30/01/2023 12:25;30/01/2023 12:25;39,645;40,003
5902;30/01/2023 12:25;30/01/2023 12:25;39,648;40,008
5903;30/01/2023 12:25;30/01/2023 12:25;39,639;40,008
5904;30/01/2023 12:25;30/01/2023 12:25;39,645;40,008
5905;30/01/2023 12:25;30/01/2023 12:25;39,645;40
5906;30/01/2023 12:25;30/01/2023 12:25;39,642;40,008
5907;30/01/2023 12:25;30/01/2023 12:25;39,645;40,011
5908;30/01/2023 12:25;30/01/2023 12:25;39,642;40,014
5909;30/01/2023 12:25;30/01/2023 12:25;39,648;40,003
5910;30/01/2023 12:25;30/01/2023 12:25;39,648;40,008
5911;30/01/2023 12:26;30/01/2023 12:26;39,642;40,011
5912;30/01/2023 12:25;30/01/2023 12:25;39,645;40,011
5913;30/01/2023 12:26;30/01/2023 12:26;39,645;40,003
5914;30/01/2023 12:26;30/01/2023 12:26;39,639;40,011
5915;30/01/2023 12:26;30/01/2023 12:26;39,642;40,006
5916;30/01/2023 12:26;30/01/2023 12:26;39,637;40,011
5917;30/01/2023 12:26;30/01/2023 12:26;39,642;40,008
5918;30/01/2023 12:26;30/01/2023 12:26;39,639;40,006
5919;30/01/2023 12:26;30/01/2023 12:26;39,645;40,008
5920;30/01/2023 12:26;30/01/2023 12:26;39,642;40,014
5921;30/01/2023 12:26;30/01/2023 12:26;39,639;40,008
5922;30/01/2023 12:26;30/01/2023 12:26;39,642;40,008
5923;30/01/2023 12:27;30/01/2023 12:27;39,642;40,008
5924;30/01/2023 12:26;30/01/2023 12:26;39,642;40,006
5925;30/01/2023 12:27;30/01/2023 12:27;39,642;40,006
5926;30/01/2023 12:27;30/01/2023 12:27;39,642;40,008
5927;30/01/2023 12:27;30/01/2023 12:27;39,642;40,006
5928;30/01/2023 12:27;30/01/2023 12:27;39,645;40,008
5929;30/01/2023 12:27;30/01/2023 12:27;39,645;40,006
5930;30/01/2023 12:27;30/01/2023 12:27;39,642;40,014
5931;30/01/2023 12:27;30/01/2023 12:27;39,642;40,008
5932;30/01/2023 12:27;30/01/2023 12:27;39,639;40,006
5933;30/01/2023 12:27;30/01/2023 12:27;39,642;40,011
5934;30/01/2023 12:27;30/01/2023 12:27;39,642;40,011
5935;30/01/2023 12:28;30/01/2023 12:28;39,642;40,003
5936;30/01/2023 12:27;30/01/2023 12:27;39,639;40,011
5937;30/01/2023 12:28;30/01/2023 12:28;39,642;40,006
5938;30/01/2023 12:28;30/01/2023 12:28;39,639;40,006
5939;30/01/2023 12:28;30/01/2023 12:28;39,642;40,008
5940;30/01/2023 12:28;30/01/2023 12:28;39,637;40,008
5941;30/01/2023 12:28;30/01/2023 12:28;39,637;40,011
5942;30/01/2023 12:28;30/01/2023 12:28;39,642;40,011
5943;30/01/2023 12:28;30/01/2023 12:28;39,642;40,003
5944;30/01/2023 12:28;30/01/2023 12:28;39,639;40,008
5945;30/01/2023 12:28;30/01/2023 12:28;39,642;40,011
5946;30/01/2023 12:28;30/01/2023 12:28;39,645;40,006
5947;30/01/2023 12:29;30/01/2023 12:29;39,642;40,003
5948;30/01/2023 12:28;30/01/2023 12:28;39,645;40
5949;30/01/2023 12:29;30/01/2023 12:29;39,645;40,006
5950;30/01/2023 12:29;30/01/2023 12:29;39,639;40,008
5951;30/01/2023 12:29;30/01/2023 12:29;39,639;40,003
5952;30/01/2023 12:29;30/01/2023 12:29;39,642;40
5953;30/01/2023 12:29;30/01/2023 12:29;39,639;39,997
5954;30/01/2023 12:29;30/01/2023 12:29;39,642;40
5955;30/01/2023 12:29;30/01/2023 12:29;39,639;39,997
5956;30/01/2023 12:29;30/01/2023 12:29;39,637;40,003
5957;30/01/2023 12:29;30/01/2023 12:29;39,639;40
5958;30/01/2023 12:29;30/01/2023 12:29;39,639;40
5959;30/01/2023 12:30;30/01/2023 12:30;39,639;40,006
5960;30/01/2023 12:29;30/01/2023 12:29;39,637;40
5961;30/01/2023 12:30;30/01/2023 12:30;39,631;40,008
5962;30/01/2023 12:30;30/01/2023 12:30;39,637;39,995
5963;30/01/2023 12:30;30/01/2023 12:30;39,634;40,003
5964;30/01/2023 12:30;30/01/2023 12:30;39,634;39,992
5965;30/01/2023 12:30;30/01/2023 12:30;39,637;40
5966;30/01/2023 12:30;30/01/2023 12:30;39,637;39,997
5967;30/01/2023 12:30;30/01/2023 12:30;39,637;40,003
5968;30/01/2023 12:30;30/01/2023 12:30;39,634;39,997
5969;30/01/2023 12:30;30/01/2023 12:30;39,637;40,006
5970;30/01/2023 12:30;30/01/2023 12:30;39,634;39,992
5971;30/01/2023 12:31;30/01/2023 12:31;39,634;40,003
5972;30/01/2023 12:30;30/01/2023 12:30;39,634;39,992
5973;30/01/2023 12:31;30/01/2023 12:31;39,639;39,997
5974;30/01/2023 12:31;30/01/2023 12:31;39,634;39,995
5975;30/01/2023 12:31;30/01/2023 12:31;39,637;40
5976;30/01/2023 12:31;30/01/2023 12:31;39,639;40,003
5977;30/01/2023 12:31;30/01/2023 12:31;39,639;40,006
5978;30/01/2023 12:31;30/01/2023 12:31;39,642;40
5979;30/01/2023 12:31;30/01/2023 12:31;39,639;40,008
